0.39;-12.49;-2.47;-55.12;22.29;-115.04;40.82;4.29;6.49;24.78;264.05;-26.86;-16.04;-22.68;-18.54;-138.94;-219.65;-256.48;12.77;7.05;7.16;59.66;94.23;82.55
-0.02;-13.75;-2.1;-58.67;33.85;-139.5;35;0.53;8.17;62.26;204.71;-25.4;-21.44;-26.8;-15.7;-162.44;-136.42;-295.95;12.6;7.84;7.39;69.84;87.35;104.88
10.46;-1.43;-7.39;86.66;-16.88;128.98;18.89;6.4;13.12;234.89;125.43;345.65;-2.75;-29.76;-14.57;-195.17;-130.18;-243.5;4.91;8.33;4.54;131.59;69.73;197.4
0.22;-14.18;-1.91;-52.96;12.05;-112.06;40.53;-1.17;9.48;53.06;213.11;-25.2;-20.79;-27.35;-15.95;-162.24;-217.37;-269.93;13.7;8.15;8.35;69.02;103.61;82.23
9.43;-3.89;-6.06;47.95;-3.6;87.43;21.48;8.93;19.05;207.73;121.11;370.23;-3.24;-32.88;-17.61;-219.37;-161.47;-267.92;7.01;10.63;6.48;133.66;86.8;226.1
0.35;-14.29;-1.66;-56.44;22.98;-131.72;40.3;1.42;8.3;47.87;226.31;-28.5;-17.8;-26.45;-15.71;-149.47;-213.73;-282.3;12.91;7.92;7.96;62.4;93.15;95.03
9.1;-2.79;-6.29;65.97;-13.22;116.22;17.39;8.48;15.44;208.48;112.98;387;-3.3;-30.42;-11.67;-197.11;-193.39;-253.37;5.5;9.56;6.67;135.21;82.57;226.45
0.34;-13.74;-2.46;-60.82;31.58;-128.24;40.69;4.78;8.99;43.61;228.31;-13.82;-23.47;-26.09;-18.46;-164.33;-249.22;-296.94;14.03;8.43;8.22;71.45;104.57;103.98
9.09;-2.63;-6.51;67.53;-6.51;103.12;21.65;6.76;11.68;224.63;197.76;374.32;0.09;-30.66;-11.99;-189.62;-174.49;-287.71;5.12;8.87;4.36;141;95.21;226.23
0.68;-14.13;-2.36;-57.48;16.57;-142.95;39.15;1.37;8.43;63.63;205.22;-30.24;-20.9;-26;-16.15;-161.51;-181.98;-287.31;12.85;7.37;7.6;73.83;91.88;96.04
9.85;-1.56;-7.12;84.18;-21.48;128.32;18.99;7.42;13.7;220.23;123.94;343.68;-7.62;-30.96;-19.23;-230.38;-173.16;-262.86;5.29;9.02;5.26;137.36;83.15;199.91
0.35;-14.21;-2.42;-52.79;43.93;-110.6;40.29;-1.35;8.95;64.53;226.38;-13.06;-21.5;-27.53;-16.95;-158.5;-167.99;-278.64;14.01;7.85;8.36;78.29;103.33;92.74
8.59;-3.43;-6.13;56.32;-21.74;84.86;17.78;9.16;17.4;215.67;206;364.65;-7.68;-33.8;-15.66;-218.04;-150.17;-284.57;6.63;10.43;6.04;132.58;95.9;233.71
0.5;-13.63;-3.09;-54.17;11.94;-116.85;41.71;5.95;8.77;55.17;275.01;-21.74;-19.72;-27.96;-18.8;-158.36;-272.78;-290.31;14.25;9.25;8.74;73.57;116.43;97.39
8.9;-3.37;-6.03;51.88;0.72;89.61;17.74;9.54;12.03;212.75;162.39;381.6;-3.76;-30.36;-13.84;-197.21;-166.28;-279.99;5.87;9.81;6.19;140.97;83.9;237.5
0.7;-13.53;-2.57;-55.99;18.17;-139.78;41.89;4.5;8.96;63.71;238.51;-20.86;-24;-27.23;-18.24;-157.73;-196.31;-302.94;14.2;8.54;8.39;73.89;103.94;105.12
10.06;-1.98;-7.29;83.28;-11.96;142.59;18.59;7.09;20.19;205.51;110.69;366.86;2.46;-27.15;-16.11;-227.29;-161.01;-280.58;5.09;8.13;5.96;132.06;75.32;207.92
-0.68;-13.94;-2.57;-58.42;25.28;-113.73;43.5;2.75;13.06;48.21;287.21;-13.11;-19.42;-28.06;-20.64;-158.33;-297.42;-278.34;14.77;8.41;8.94;72.25;121.87;93.28
8.46;-3.47;-6.25;59.14;-14.73;72.28;17.74;6.55;6.8;233.23;117.37;366.49;-5.56;-29.88;-13.44;-194.79;-138.83;-275.57;5.6;8.5;4.42;147.33;79.01;225.56
0.84;-13.67;-2.28;-58.81;28.54;-143.15;27.31;-2.7;9.7;56.95;144.66;-16.94;-19.38;-26.69;-16.13;-152.42;-139.65;-304.18;11.85;7.5;7.7;67.95;77.26;107.42
10.23;-1.84;-7.31;88.83;-16.08;148.04;19.79;6.16;12.91;224.05;114.19;371.67;-0.29;-28.83;-14.04;-207.45;-141.24;-263.96;5.26;8.12;4.82;135.63;68.53;206.02
0.63;-13.79;-2.46;-53.91;24.09;-105.9;40.55;-1.13;7.88;54.53;199.84;-16.45;-21.45;-27.24;-15.68;-179.91;-202.8;-296.83;14.25;8.71;8.14;76.1;96;92.72
7.59;-4.26;-5.58;53.5;-5.13;66.93;16.21;6.59;17.14;223.03;97.03;372.65;-9.65;-32.1;-12.58;-225.52;-127.52;-291.16;6.25;9.18;5.83;149.15;72.14;242.82
1.27;-13.29;-2.91;-65.52;28.59;-136.56;43.77;6.68;7.05;56.68;291.2;-25.85;-20.53;-26.71;-20.47;-169.57;-278.99;-273.84;13.29;8.54;8.09;70.98;106.76;91.59
10.1;-2.42;-6.98;86.27;-18.24;164.87;20.61;6.69;8.95;235.51;102.01;413.5;-1.19;-33.98;-13.12;-203.08;-146.03;-229.2;6.21;8.76;5.1;140.58;82.19;217.54
0.51;-13.6;-2.42;-55.44;27.91;-125.37;33.37;0.71;7.36;37.04;181.88;-44.92;-15.9;-22.74;-14.59;-159.29;-124.74;-297.03;12.08;7.68;7.79;71.41;73.08;89.5
9.14;-3.4;-6.17;56.38;-2.47;88.5;17.9;7.56;15.14;203.73;162.84;375.66;-3.7;-31.68;-12.25;-194.27;-119.09;-293.28;5.36;9.37;5.19;139.11;77.57;234.75
0.19;-13.89;-2.07;-56.28;17.76;-143.22;41.1;-1.23;8.5;56.14;216.84;-29.68;-20.86;-25.67;-15.93;-158.64;-203.93;-295.96;13.05;7.41;7.67;70.36;98.83;103.27
9.97;-2.32;-7.19;79.37;2.78;121.12;17.6;7.26;11.83;237.26;233.63;366.5;-1.93;-32;-13.6;-191.35;-164.63;-268.67;4.43;9;4.82;144.17;94.89;210.65
-0.76;-13.88;-2.96;-46.04;17.18;-123.6;39.19;-2.07;10.94;63.95;269.98;-24.47;-21.87;-27.48;-18.08;-163.78;-220.73;-309.4;13.81;8.43;9.03;75.73;118.23;103.09
8.63;-3.35;-5.9;62.79;-3.73;81.61;19.64;7.25;18.84;240.55;114.18;382.03;-1.94;-32.15;-10.7;-213.7;-115.54;-304.93;6.12;9.43;6.25;148.51;65.79;248.34
0.14;-13.97;-2.32;-62.45;31.89;-135.75;42.98;3.43;10.63;48.8;256.2;-18.93;-21.32;-26.76;-18.64;-159.66;-254;-298.13;13.66;8.24;8.42;67.21;109.47;106.29
9.9;-2.23;-7.21;73.42;-7.76;116.63;18.55;7.18;9.83;214.93;141.6;365.66;-1.76;-32.39;-12.63;-181.48;-161.79;-255.37;4.65;9;4.29;132.76;82.2;206.77
0.05;-13.57;-2.01;-51.24;14.7;-133.31;38.02;1.71;9.33;65.81;213.66;-25.96;-20.15;-27.26;-16.03;-164.3;-165.39;-298.01;12.88;8.51;8.08;77.95;93.59;102.89
10.01;-2.38;-6.71;68.5;-7.53;110.43;16.42;6.77;17.2;228.85;115.87;369.17;2.71;-33.23;-14.86;-223.79;-117.79;-285.91;4.39;8.87;5.19;141.89;56.93;220.52
0.72;-14.16;-2.41;-51.58;22.91;-117.59;43.27;0.58;11.29;41.32;245.25;-19.4;-24.2;-27.08;-19.12;-158.91;-224.74;-288.98;14.59;8.4;9.52;66.66;114.36;96.04
9.33;-2.66;-6.46;59.93;-3.28;91.43;17.21;6.25;12.65;238.44;145.72;352.56;-3.44;-32.48;-17.34;-222.02;-122.15;-285.48;4.88;8.38;4.83;147.17;72.95;232.46
0.21;-14.55;-1.82;-52.25;17.36;-124.26;39.12;-3.77;14.95;51.52;221.9;-21.98;-17.34;-26.19;-18.5;-155.78;-177.29;-308.43;13.17;7.54;9.14;68.64;98.15;103.93
9.2;-3.16;-6.82;62.84;9.81;93.53;17.35;7.86;18.28;230.02;248.44;394.83;-5.39;-28.14;-13.7;-224.51;-138.9;-301.87;5.85;9.16;6.27;157.38;101.15;246.9
0.79;-13.76;-2.06;-43.42;3.96;-128.86;39.28;-1.43;8.94;54.4;211.69;-28.41;-17.57;-24.68;-17.08;-134.24;-230.51;-283.91;13.03;7.23;8.43;64.78;107.85;93.8
9.29;-2.69;-7.42;71.5;-4.92;102.57;17.27;8.17;11.69;246.6;149.55;373.14;1.37;-33.34;-13.79;-223.84;-174.86;-276.59;5.17;9.58;6.29;151.78;87.52;220.41
-0.46;-14.28;-2.06;-52.49;37.49;-131.23;34.35;-4.44;11.83;44.51;187.69;2.42;-24.81;-23.96;-17.99;-145.28;-128.43;-327.66;14.13;6.94;8.99;69.3;90.54;117.72
8.94;-3.19;-8.03;70.79;-13.27;112.48;22.21;7.25;13.24;214.67;252.83;385.04;-1.13;-37.2;-26.75;-228.08;-192.98;-300.65;6.09;11.16;6.96;144.53;106.9;226.61
-1.01;-14.31;-1.65;-54.78;16.02;-168.15;31.96;-4.72;10.03;67.3;283.93;-8.47;-39.77;-25.41;-20.61;-163.59;-202.98;-390.34;16.16;7.04;9.65;83.24;127.93;137
10.21;-0.77;-9;79.94;16.58;131.04;18.95;9.09;7.22;238.94;165.06;404.99;0.87;-27.44;-19.5;-249.87;-96.78;-301.9;4.74;10.05;5.36;157.51;66.69;234.02
1.13;-14.61;-2.69;-45.27;23.97;-98.98;35.27;-2.76;8.04;57.37;139.16;-3.66;-22.99;-27.5;-18.57;-153.75;-195.73;-304.42;14.64;8.33;8.26;68.87;93.43;96.74
8.61;-4.39;-6.3;46.18;-9.73;64.85;17.61;7.11;9.89;251.96;128.21;378.49;-7.95;-34.06;-13.34;-185.3;-151.09;-297.76;6.29;9.31;5.2;150.91;61.55;239.45
0.5;-13.77;-1.83;-55.81;28.44;-140.02;32.13;-0.58;8.91;52.94;184.1;-24.01;-20.41;-26.2;-16.42;-151.37;-164.59;-308.85;12.03;7.77;7.88;68.58;86.5;109.03
10.09;-3.03;-7.21;80.28;-4.32;130.9;18.5;6.1;16.22;252.7;196.61;393.13;1.84;-32.94;-14.13;-233.24;-145.68;-278.14;4.57;8.65;5.36;149.68;86.2;219.65
1.16;-13.25;-2.73;-46.29;10.62;-112.93;39.18;4;7.11;58.17;192.8;-15.94;-17.69;-26.31;-19.23;-163.46;-225.56;-306.22;13.79;8.61;8.41;75.01;96.96;95.99
8.82;-3.73;-6.23;55.82;12.15;73.92;16.71;7.63;26.11;218.22;237.25;351.29;-8.48;-32.96;-19.62;-271.41;-132.04;-300.56;6.2;10.26;7.34;156.07;92.48;238.36
-0.04;-13.8;-2.93;-53.18;10.79;-131.66;46.09;6.58;13.69;53.03;333.3;-19.87;-21.25;-27.33;-25.69;-146.02;-380.84;-290.76;14.46;8.75;9.56;64.01;137.09;99.68
9.99;-2.7;-6.69;63.91;-8.77;122.7;18.15;7.16;9.52;221.06;108.59;397.38;2.44;-33.94;-13.05;-213.63;-109.71;-257.51;4.58;10.32;4.85;144.59;57.63;233.99
1.07;-13.24;-2.43;-52.09;19;-122.45;36.99;2.53;8.39;47.31;177.14;-23.58;-15.83;-24.8;-16.29;-155.89;-137.92;-293.95;12.7;7.86;8.27;70.83;79.81;94.93
9.19;-3.78;-6.56;62.48;-10.53;91.5;17.39;5.49;10.73;237.53;93.03;361.38;-4.19;-33.63;-14.91;-219.52;-148.68;-287.95;5.56;10.4;6.97;147.53;63.9;233.42
-0.05;-13.63;-2.42;-56.73;26.35;-124.73;40.86;0.87;8.43;34.56;254.36;-27.49;-18.22;-23.37;-16.95;-151.95;-198.42;-283.87;13.16;6.98;8.4;63.41;91.23;95.71
9.88;-3.46;-6.49;61.01;-20.71;108.34;20.1;5.1;8;222.11;52.93;375.35;2.59;-20.61;-10.94;-220.09;-127.44;-275.74;5.42;8.13;4.49;138.77;49.47;229.71
0.49;-14.06;-2.88;-62.15;42.93;-112.71;35.91;-0.22;9.01;50.55;198.14;-23.44;-21.58;-26.79;-17.71;-162.62;-175.29;-302.95;13.19;8.42;8.54;68.95;99.55;95.86
8.87;-3.37;-6.24;55.23;-8.18;82.9;16.74;6.39;13.98;214.22;121.87;350.77;-7.24;-28.61;-14.04;-201.98;-134.84;-295.48;5.74;9.39;5.19;135.1;72.31;227.31
0.16;-13.96;-2.06;-54.77;30.55;-132.43;40.9;2.37;10.8;70.82;272.55;-18.11;-22.03;-29.45;-19.75;-166.24;-205.31;-280.61;13.25;8.82;8.46;76.48;103.9;102.4
9.96;-2.4;-6.29;72.82;-19.96;112.55;22.19;7.38;15.08;213.44;117.99;362.36;1.03;-25.53;-11.65;-188.85;-180.32;-302.63;6.13;7.64;4.88;131.12;81.88;215.95
0.58;-13.67;-2.25;-52.77;9.63;-115.74;45.15;0.67;10.6;51.15;254.99;-7.81;-24.56;-28.85;-17.87;-158.31;-249.01;-295.7;15.05;8.78;8.71;71.34;112.87;99.57
9.06;-3.62;-6.22;62.14;-1;83.17;19.17;6.54;17.77;224.83;128.3;364.72;-1.86;-28.21;-13.78;-245.73;-178.49;-308.45;5.35;9.04;6.19;148.35;76.79;236.93
0.51;-13.46;-2.23;-68.94;13.04;-129.86;43.22;6.67;10.14;49.18;269.69;8.36;-23.04;-27.51;-23.1;-167.7;-314.1;-307.69;14.08;8.88;9.37;73.63;111.3;112.83
9.63;-2.64;-7.1;82.25;-2.84;124.95;17.21;7.57;24.18;246.14;138.32;364.16;-6.61;-30.03;-19.2;-273.69;-172.07;-302.52;5.33;8.54;6.96;162.54;78;221.92
-0.28;-13.69;-3.41;-59.82;18.14;-112.46;45.81;7.44;8.38;51.38;333.99;-16.8;-18.71;-27.82;-26.8;-169.21;-368.32;-301.78;15.03;9.74;10.08;71.7;137.85;95.91
9.63;-3.38;-6.44;60.87;-8.91;77.88;22.53;6.13;13.62;248.12;79.19;347.76;-3.81;-27.07;-17.58;-234.19;-171.76;-288.35;5.81;8.97;6.5;155.47;66.29;230.63
0.47;-14.22;-1.98;-68.49;24.9;-138.39;39.07;-1.54;10.8;61.25;271.23;-8.44;-22.39;-28.7;-18.9;-175.34;-211.36;-297.67;13.27;8.4;8.59;74.64;96.31;110.47
10.88;-1.16;-8.03;88.02;-13.81;133.26;20.51;6.62;14.13;251.55;109.61;361.94;2.64;-25.21;-18.9;-235.8;-156.56;-251.61;4.73;8;5.5;150.37;62.7;214.79
-0.12;-14.64;-2.41;-55.34;16.29;-110.6;43.18;-4.07;9.42;50.13;240.19;-17.61;-20.94;-27.54;-19.21;-159.85;-238.6;-305.43;14.53;8.1;9.13;67.67;112.44;97.84
9.09;-3.62;-6.58;58.6;3.93;78.37;18.87;7.68;13.06;234.64;171.91;365.33;-5.68;-32.48;-16.49;-223.34;-169.09;-300.56;6.31;10.49;6.91;150.54;83.62;243.22
-0.28;-14.43;-2.42;-64.14;19.79;-145.42;39.18;-1.04;9.43;50.88;281.48;-24.08;-23.69;-25.88;-19.11;-174.35;-259.64;-323.49;14.1;7.75;8.93;71.38;121.4;115.17
11.01;-1.97;-8.08;81.39;-10.88;134.41;21.14;7.1;8.12;252.36;164.28;351.99;3;-30.91;-15.43;-206.87;-136.39;-248.79;4.95;8.57;4.26;141.62;74.1;202.32
-0.38;-14.98;-1.31;-58.93;6.9;-131.61;34.7;-3.37;9.74;45.52;189.12;-38.34;-22.26;-25.27;-17.57;-181.51;-167.61;-312.14;13.24;7.44;8.3;73.36;91.42;101.12
9.77;-3.09;-7.24;55.85;9;89.05;18.2;9.22;7.48;234.53;213.5;386.23;-0.13;-30.17;-14.77;-207.94;-147.27;-300.25;6.07;10.35;6.38;156.02;95.78;236.9
0.05;-15.35;-1.62;-65.55;26.9;-145.65;38.54;-4.86;9.37;54.31;203.82;-34.57;-21.86;-28.47;-19.2;-169.6;-154.92;-294.06;13.33;7.94;8.47;72.82;82.73;102.89
10.65;-0.96;-7.92;83.83;-11.56;123.4;19.89;9.04;10.56;250.74;130.18;362.31;2.46;-18.38;-16.85;-240.92;-195.09;-271.1;5.09;6.89;4.66;154.22;84.86;210.87
-0.25;-15.2;-2.52;-57.18;21.29;-111.08;40.39;3.21;10.03;47.63;227.48;3.97;-23.6;-31.28;-20.57;-172.74;-210.84;-326.85;15.16;9.85;9.47;70.7;97.49;108.29
9.17;-2.68;-6.73;60.98;-2.6;77.76;18.46;10.58;14.98;234.13;161.42;383.01;-9.04;-27.88;-14.22;-200.32;-170.75;-317.26;6.18;10.29;6.94;151.6;77.19;253.61
0.01;-14.98;-1.47;-70.23;15.72;-146.45;42.92;-1.28;11.21;40.43;256.72;-9.96;-27.04;-28.74;-19.77;-178.55;-257.86;-319.58;14.82;8.18;9.22;72.42;107.44;119.06
10.35;-2.02;-7.51;78.61;0.97;126.26;21.87;9.14;11.84;263.71;218.26;395.48;-2.38;-30.89;-15.21;-183.19;-169.25;-271.99;5.49;9.19;5.02;155.91;108.2;228.54
0.11;-15.29;-2.28;-54.83;20.81;-130.77;38.18;0.83;9.4;42.39;189.84;-35.88;-28.64;-27.79;-17.51;-165.96;-156.71;-307.38;15.6;8.57;9.14;71.92;94.56;100.57
9.76;-2.7;-6.43;55.62;-4.43;84.28;18.54;7.77;13.85;216.7;144.26;358.01;-5.9;-29.74;-15.56;-194.28;-199.09;-291.36;5.78;9.72;6.81;143.89;87.22;232.45
1.12;-15.08;-2.45;-60.28;9.75;-153.86;38.06;-3.95;10.4;48.07;206.77;-47.55;-21.36;-27.57;-17.22;-162.94;-152.65;-308.48;13.54;6.64;8.14;68.93;85.56;95.85
10.16;0.49;-8.38;103.77;-8.44;168.4;16.84;7.46;4.25;239.58;199.98;347.49;0.93;-34.64;-19.46;-198.02;-149.03;-218.27;5.09;8.32;4.5;141.22;96.09;186.81
0.33;-14.63;-2.14;-47.23;21.09;-115.92;32.84;-0.88;9.8;54.13;151.85;-23.39;-21.07;-31.72;-16.54;-156.55;-140.38;-296.99;13.72;8.76;8.36;71.65;90.15;92.21
9.21;-3.79;-6.9;55.57;-6.92;69.44;21.02;6.16;3.43;261.54;215.12;376.71;-4.93;-25.83;-14.71;-191.73;-145.13;-296.36;6.74;8.93;5.11;155.74;82.31;247.37
0.81;-14.55;-2.42;-62.22;29.65;-139.31;26.18;-2.74;8.34;69.1;129.06;-10.87;-21.9;-30.13;-18.74;-158.86;-136.16;-298.05;12.27;8.03;7.8;73.09;74.91;106.28
10.31;-1.59;-7.54;81.22;-8.97;127.65;17.86;6.71;4.15;252.78;139.86;386.32;4.12;-28.4;-14.64;-210.25;-132.99;-245.64;4.22;8.14;3.02;147.22;65.3;217.89
1.19;-14.22;-2.67;-46.87;17.43;-114.61;33.08;-2.1;11.02;51.15;169.51;-14.93;-24.15;-26.24;-17.28;-171.05;-181.53;-324.18;14.07;8.34;8.72;70.96;102.09;98
8.74;-4.63;-5.86;57.79;5.09;80.16;17.33;6.35;15.94;264.88;210.36;397.62;-7.2;-32.18;-13.89;-212.91;-125.46;-313.17;6.49;9.9;6.18;160.33;81.35;257.08
0.92;-13.36;-2.43;-55.89;11.45;-135.61;39.08;4.13;10.94;45.86;245.82;-16.5;-19.28;-25.4;-19.05;-162.51;-194.7;-314.12;13.58;8.1;9.03;74.66;103.44;109.5
10.21;-2.81;-7.44;77.16;0.08;107.72;19.04;8.17;18;253.83;177.05;368.13;-10.05;-28.04;-20.99;-245.17;-125.82;-292.91;5.41;8.73;6.5;153.29;67.66;229.33
-0.18;-14.63;-2.38;-61.56;9.76;-134.45;45.08;1.99;10.47;51.62;283.61;-11.29;-24.45;-29.43;-23.59;-171.63;-308.07;-329.31;15.65;9.04;9.91;75.38;126.51;113.49
10.39;-2.22;-7.66;77.29;9.14;118.22;18.6;9.14;21.99;255.32;188.4;394.37;0.64;-35.08;-15.94;-236.22;-147.82;-294.17;5.32;10.26;6.55;162.17;81.22;234.75
0.41;-14.1;-3.11;-52.35;4.94;-116.88;44.52;2.67;14.31;44.56;268.08;-24.79;-20.66;-28.02;-20.31;-152.08;-271.57;-301.55;15.32;9.07;10.13;64.55;128.73;93.84
8.82;-3.51;-6.75;57.87;9.18;76.58;19.39;6.86;5.52;249.73;204.67;399.6;-6.5;-30.42;-15.35;-218.77;-193.56;-295.59;6.29;9.18;5.33;156.94;93.56;258.14
1.23;-14.52;-1.66;-67.27;13.37;-150.43;36.63;-0.3;8.39;43.63;182.74;-34.81;-20.55;-26.09;-14.66;-167.09;-180.58;-317.94;12.51;7.52;7.63;68.78;95.12;106.09
10.26;-2.23;-7.9;80.59;-2.22;137.42;20.39;6.65;6.44;247.25;169.53;384.36;3.31;-29.91;-14.6;-223.73;-181.58;-243.01;4.69;8.39;4.07;150.9;94.42;207.78
0.59;-13.77;-2.86;-45.32;11.17;-120.49;37.22;-3.35;7.95;50.53;204.66;-31.98;-18.14;-23.26;-16.89;-158.35;-150.39;-304.54;13.02;6.96;8.13;71.35;89.71;90.78
9.24;-4.05;-6.46;52.93;-4.1;76.2;20.05;4.3;10.71;246.02;158;375.17;-3.89;-31.46;-13.72;-212.64;-131.59;-300.76;5.38;9.71;5.3;156.02;66.79;245.54
0.86;-14.31;-2.27;-64.66;31.11;-140.83;35.28;0.69;8.58;64.05;181.6;-20.06;-21.96;-28.53;-17.04;-165.32;-189.22;-314.11;13.32;8.31;8.43;72.4;101.61;114.75
10.49;-2.86;-6.85;75.36;-0.23;127.59;17.66;4.66;11.61;252.32;230.79;408.12;-0.95;-30.48;-14.21;-209.37;-146.51;-274.63;4.82;8.19;4.53;153.73;86.61;236.17
0.71;-13.45;-2.58;-51.7;17.7;-131.05;34.71;1.59;9.65;59.71;166.7;-19.49;-18.83;-26.94;-17.59;-151.45;-149.3;-298.68;12.85;7.86;8.39;74.42;86.14;101.56
